X,Y,FID,Citation_N,Service_Da,Address,Ordinance,Ordinanc_1,Latitude,Longitude,Ward,Community,Neighborho,Tow_Zone,Snow_Em_Na,Day_ID
-93.296852,45.014133,2606,271118396587,4/17/2018 8:19,3231 GIRARD AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.014133,-93.296852,4,Camden,Folwell,1,Howe,3
-93.299633,44.940954,2607,271118396142,4/17/2018 8:20,3405 HOLMES AVE,478.1000(c),Snow emergency parking restrictions - odd number address,44.940954,-93.299633,10,Calhoun Isle,ECCO,5,Howe,3
-93.280578,44.944752,2608,271118391043,4/17/2018 8:20,119 32ND ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.944752,-93.280578,8,Powderhorn,Lyndale,5,Howe,3
-93.280111,44.968826,2609,271118391329,4/17/2018 8:20,113 14TH ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.968826,-93.280111,7,Central,Loring Park,3,Howe,3
-93.318429,44.953201,2610,271118386246,4/17/2018 8:21,2775 XERXES AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.953201,-93.318429,7,Calhoun Isle,Cedar - Isles - Dean,3,Howe,3
-93.279938,44.968798,2611,271118391330,4/17/2018 8:21,111 14TH ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.968798,-93.279938,7,Central,Loring Park,3,Howe,3
-93.279593,44.968838,2612,271118394038,4/17/2018 8:21,105 14TH ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.968838,-93.279593,7,Central,Loring Park,3,Howe,3
-93.280973,44.944748,2613,271118391618,4/17/2018 8:22,125 32ND ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.944748,-93.280973,8,Powderhorn,Lyndale,5,Howe,3
-93.279837,44.968815,2614,271118391331,4/17/2018 8:22,109 14TH ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.968815,-93.279837,7,Central,Loring Park,3,Howe,3
-93.279654,44.968854,2615,271118394039,4/17/2018 8:22,107 14TH ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.968854,-93.279654,7,Central,Loring Park,3,Howe,3
-93.289661,44.987162,2616,271118393022,4/17/2018 8:22,827 LYNDALE PL,478.1000(c),Snow emergency parking restrictions - odd number address,44.987162,-93.289661,5,Near North,Sumner - Glenwood,1,Howe,3
-93.268887,45.002988,2617,271118393888,4/17/2018 8:22,1501 CALIFORNIA ST NE,478.1000(c),Snow emergency parking restrictions - odd number address,45.002988,-93.268887,3,Northeast,Sheridan,2,Howe,3
-93.284834,45.013537,2618,271118396806,4/17/2018 8:22,3215 4TH ST N,478.1000(c),Snow emergency parking restrictions - odd number address,45.013537,-93.284834,4,Camden,McKinley,1,Howe,3
-93.284992,45.013771,2619,271118396805,4/17/2018 8:22,3217 4TH ST N,478.1000(c),Snow emergency parking restrictions - odd number address,45.013771,-93.284992,4,Camden,McKinley,1,Howe,3
-93.253712,44.923807,2620,271118393597,4/17/2018 8:23,4341 15TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.923807,-93.253712,11,Nokomis,Northrop,6,Howe,3
-93.289618,44.987108,2621,271118393023,4/17/2018 8:23,825 LYNDALE PL,478.1000(c),Snow emergency parking restrictions - odd number address,44.987108,-93.289618,5,Near North,Sumner - Glenwood,1,Howe,3
-93.233337,44.991138,2622,271118394788,4/17/2018 8:23,1107 13TH AVE SE,478.1000(c),Snow emergency parking restrictions - odd number address,44.991138,-93.233337,2,University,Como,4,Howe,3
-93.296847,45.015732,2623,271118396589,4/17/2018 8:23,3323 GIRARD AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.015732,-93.296847,4,Camden,Folwell,1,Howe,3
-93.309676,45.018043,2624,271118393634,4/17/2018 8:23,3435 QUEEN AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.018043,-93.309676,4,Camden,Cleveland,1,Howe,3
-93.298444,45.042095,2625,271118336933,4/17/2018 8:23,1411 48TH AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.042095,-93.298444,4,Camden,Lind - Bohanon,1,Howe,3
-93.282284,44.944773,2626,271118391620,4/17/2018 8:24,219 32ND ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.944773,-93.282284,8,Powderhorn,Lyndale,5,Howe,3
-93.282269,44.944776,2627,271118391619,4/17/2018 8:24,215 32ND ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.944776,-93.282269,8,Powderhorn,Lyndale,5,Howe,3
-93.325044,44.953112,2628,271118386247,4/17/2018 8:24,2703 CHOWEN AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.953112,-93.325044,7,Calhoun Isle,Cedar - Isles - Dean,3,Howe,3
-93.289611,44.987002,2629,271118393024,4/17/2018 8:24,821 LYNDALE PL,478.1000(c),Snow emergency parking restrictions - odd number address,44.987002,-93.289611,5,Near North,Sumner - Glenwood,1,Howe,3
-93.237968,45.029505,2630,271118360638,4/17/2018 8:24,1501 34TH AVE NE,478.1000(c),Snow emergency parking restrictions - odd number address,45.029505,-93.237968,1,Northeast,Waite Park,2,Howe,3
-93.235929,44.939173,2631,271118382104,4/17/2018 8:25,3511 25TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.939173,-93.235929,9,Powderhorn,Corcoran,6,Howe,3
-93.282286,44.944772,2632,271118391621,4/17/2018 8:25,223 32ND ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.944772,-93.282286,8,Powderhorn,Lyndale,5,Howe,3
-93.299574,44.945445,2633,271118396143,4/17/2018 8:25,3131 HOLMES AVE,478.1000(c),Snow emergency parking restrictions - odd number address,44.945445,-93.299574,10,Calhoun Isle,ECCO,5,Howe,3
-93.280817,44.96653,2634,271118394040,4/17/2018 8:25,1527 SPRUCE PLACE,478.1000(c),Snow emergency parking restrictions - odd number address,44.96653,-93.280817,7,Central,Loring Park,3,Howe,3
-93.289604,44.986974,2635,271118393025,4/17/2018 8:25,819 LYNDALE PL,478.1000(c),Snow emergency parking restrictions - odd number address,44.986974,-93.289604,5,Near North,Sumner - Glenwood,1,Howe,3
-93.219024,44.988834,2636,271118392999,4/17/2018 8:25,1029 24TH AVE SE,478.1000(c),Snow emergency parking restrictions - odd number address,44.988834,-93.219024,1,University,Como,4,Howe,3
-93.2849,45.011183,2637,271118396807,4/17/2018 8:25,3015 4TH ST N,478.1000(c),Snow emergency parking restrictions - odd number address,45.011183,-93.2849,5,Near North,Hawthorne,1,Howe,3
-93.296865,45.01833,2638,271118396590,4/17/2018 8:25,3451 GIRARD AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.01833,-93.296865,4,Camden,Folwell,1,Howe,3
-93.309348,45.018703,2639,271118393635,4/17/2018 8:25,3455 QUEEN AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.018703,-93.309348,4,Camden,Cleveland,1,Howe,3
-93.24779,44.986398,2640,271118394367,4/17/2018 8:26,423 5TH AVE SE,478.1000(c),Snow emergency parking restrictions - odd number address,44.986398,-93.24779,3,University,Marcy Holmes,4,Howe,3
-93.233348,44.989987,2641,271118394789,4/17/2018 8:26,1069 13TH AVE SE,478.1000(c),Snow emergency parking restrictions - odd number address,44.989987,-93.233348,2,University,Como,4,Howe,3
-93.228352,44.930506,2642,271118388924,4/17/2018 8:26,3041 40TH ST E,478.1000(c),Snow emergency parking restrictions - odd number address,44.930506,-93.228352,12,Powderhorn,Standish,6,Howe,3
-93.299544,44.945923,2643,271118396144,4/17/2018 8:27,3117 HOLMES AVE,478.1000(c),Snow emergency parking restrictions - odd number address,44.945923,-93.299544,10,Calhoun Isle,ECCO,5,Howe,3
-93.219049,44.989025,2644,271118393000,4/17/2018 8:27,1035 24TH AVE SE,478.1000(c),Snow emergency parking restrictions - odd number address,44.989025,-93.219049,1,University,Como,4,Howe,3
-93.296858,45.020715,2645,271118396591,4/17/2018 8:27,3611 GIRARD AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.020715,-93.296858,4,Camden,Folwell,1,Howe,3
-93.253698,44.935405,2646,271118393598,4/17/2018 8:28,3717 15TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.935405,-93.253698,9,Powderhorn,Powderhorn Park,6,Howe,3
-93.283777,44.94477,2647,271118391622,4/17/2018 8:28,317 32ND ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.94477,-93.283777,8,Powderhorn,Lyndale,5,Howe,3
-93.28084,44.966924,2648,271118391332,4/17/2018 8:28,1513 SPRUCE PLACE,478.1000(c),Snow emergency parking restrictions - odd number address,44.966924,-93.28084,7,Central,Loring Park,3,Howe,3
-93.289355,44.986219,2649,271118393026,4/17/2018 8:28,747 LYNDALE PL,478.1000(c),Snow emergency parking restrictions - odd number address,44.986219,-93.289355,5,Near North,Sumner - Glenwood,1,Howe,3
-93.30933,45.018827,2650,271118393636,4/17/2018 8:28,3507 QUEEN AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.018827,-93.30933,4,Camden,Cleveland,1,Howe,3
-93.298198,45.04211,2651,271118336934,4/17/2018 8:28,1409 48TH AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.04211,-93.298198,4,Camden,Lind - Bohanon,1,Howe,3
-93.315906,44.998214,2652,271118393661,4/17/2018 8:28,1833 VINCENT AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,44.998214,-93.315906,5,Near North,Willard - Hay,1,Howe,3
-93.260118,44.90842,2653,271118360348,4/17/2018 8:29,5215 10TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.90842,-93.260118,11,Nokomis,Hale,6,Howe,3
-93.297087,44.946145,2654,271118390185,4/17/2018 8:29,3111 GIRARD AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.946145,-93.297087,10,Calhoun Isle,CARAG,5,Howe,3
-93.299547,44.946336,2655,271118396145,4/17/2018 8:29,3103 HOLMES AVE,478.1000(c),Snow emergency parking restrictions - odd number address,44.946336,-93.299547,10,Calhoun Isle,ECCO,5,Howe,3
-93.284934,45.002962,2656,271118396808,4/17/2018 8:29,2301 4TH ST N,478.1000(c),Snow emergency parking restrictions - odd number address,45.002962,-93.284934,5,Near North,Hawthorne,1,Howe,3
-93.280809,44.968004,2657,271118394041,4/17/2018 8:30,1421 SPRUCE PLACE,478.1000(c),Snow emergency parking restrictions - odd number address,44.968004,-93.280809,7,Central,Loring Park,3,Howe,3
-93.234634,44.990832,2658,271118394790,4/17/2018 8:30,1093 12TH AVE SE,478.1000(c),Snow emergency parking restrictions - odd number address,44.990832,-93.234634,2,University,Como,4,Howe,3
-93.264574,44.999363,2659,271118393889,4/17/2018 8:30,1119 3RD ST NE,478.1000(c),Snow emergency parking restrictions - odd number address,44.999363,-93.264574,3,Northeast,Sheridan,2,Howe,3
-93.284878,45.001986,2660,271118396809,4/17/2018 8:30,2211 4TH ST N,478.1000(c),Snow emergency parking restrictions - odd number address,45.001986,-93.284878,5,Near North,Hawthorne,1,Howe,3
-93.315906,44.998012,2661,271118393662,4/17/2018 8:30,1811 VINCENT AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,44.998012,-93.315906,5,Near North,Willard - Hay,1,Howe,3
-93.297057,44.945575,2662,271118390186,4/17/2018 8:31,3131 GIRARD AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.945575,-93.297057,10,Calhoun Isle,CARAG,5,Howe,3
-93.327342,44.951768,2663,271118386248,4/17/2018 8:31,2749 EWING AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.951768,-93.327342,7,Calhoun Isle,Cedar - Isles - Dean,3,Howe,3
-93.280818,44.963685,2664,271118392594,4/17/2018 8:31,1909 PILLSBURY AVE,478.1000(c),Snow emergency parking restrictions - odd number address,44.963685,-93.280818,7,Central,Steven's Square - Loring Heights,3,Howe,3
-93.289682,44.985618,2665,271118393027,4/17/2018 8:31,721 ALDRICH AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,44.985618,-93.289682,5,Near North,Sumner - Glenwood,1,Howe,3
-93.234624,44.990685,2666,271118394791,4/17/2018 8:31,1093 12TH AVE SE,478.1000(c),Snow emergency parking restrictions - odd number address,44.990685,-93.234624,2,University,Como,4,Howe,3
-93.309577,45.01957,2667,271118393637,4/17/2018 8:31,3527 QUEEN AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.01957,-93.309577,4,Camden,Cleveland,1,Howe,3
-93.254788,44.929589,2668,271118390778,4/17/2018 8:32,4035 25TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.929589,-93.254788,8,Powderhorn,Bancroft,6,Howe,3
-93.253644,44.940082,2669,271118393599,4/17/2018 8:32,3435 15TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.940082,-93.253644,9,Powderhorn,Powderhorn Park,6,Howe,3
-93.289871,44.985641,2670,271118393028,4/17/2018 8:32,723 ALDRICH AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,44.985641,-93.289871,5,Near North,Sumner - Glenwood,1,Howe,3
-93.244264,44.988012,2671,271118391592,4/17/2018 8:32,701 6TH AVE SE,478.1000(c),Snow emergency parking restrictions - odd number address,44.988012,-93.244264,3,University,Marcy Holmes,4,Howe,3
-93.244304,44.988038,2672,271118394368,4/17/2018 8:32,713 6TH AVE SE,478.1000(c),Snow emergency parking restrictions - odd number address,44.988038,-93.244304,3,University,Marcy Holmes,4,Howe,3
-93.234628,44.990494,2673,271118394792,4/17/2018 8:32,1087 12TH AVE SE,478.1000(c),Snow emergency parking restrictions - odd number address,44.990494,-93.234628,2,University,Como,4,Howe,3
-93.29705,45.028,2674,271118396592,4/17/2018 8:32,4009 GIRARD AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.028,-93.29705,4,Camden,Webber - Camden,1,Howe,3
-93.232741,44.930503,2675,271118388925,4/17/2018 8:32,2725 40TH ST E,478.1000(c),Snow emergency parking restrictions - odd number address,44.930503,-93.232741,12,Powderhorn,Standish,6,Howe,3
-93.235872,44.934773,2676,271118382105,4/17/2018 8:33,3735 25TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.934773,-93.235872,12,Powderhorn,Standish,6,Howe,3
-93.246152,44.94196,2677,271118384356,4/17/2018 8:33,3333 LONGFELLOW AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.94196,-93.246152,9,Powderhorn,Corcoran,6,Howe,3
-93.297099,44.945166,2678,271118390187,4/17/2018 8:33,3147 GIRARD AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.945166,-93.297099,10,Calhoun Isle,CARAG,5,Howe,3
-93.327077,44.94954,2679,271118386249,4/17/2018 8:33,2909 EWING AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.94954,-93.327077,7,Calhoun Isle,Cedar - Isles - Dean,3,Howe,3
-93.234638,44.990423,2680,271118396408,4/17/2018 8:33,1085 12TH AVE SE,478.1000(c),Snow emergency parking restrictions - odd number address,44.990423,-93.234638,2,University,Como,4,Howe,3
-93.296461,45.042065,2681,271118336935,4/17/2018 8:33,1227 48TH AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.042065,-93.296461,4,Camden,Lind - Bohanon,1,Howe,3
-93.279245,44.929467,2682,271118389463,4/17/2018 8:34,4031 BLAISDELL AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.929467,-93.279245,8,Southwest,King Field,5,Howe,3
-93.281414,44.963835,2683,271118392595,4/17/2018 8:34,211 RIDGEWOOD AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.963835,-93.281414,7,Central,Steven's Square - Loring Heights,3,Howe,3
-93.280892,44.968891,2684,271118394042,4/17/2018 8:34,1371 SPRUCE PLACE,478.1000(c),Snow emergency parking restrictions - odd number address,44.968891,-93.280892,7,Central,Loring Park,3,Howe,3
-93.244669,44.987705,2685,271118394369,4/17/2018 8:34,629 6TH AVE SE,478.1000(c),Snow emergency parking restrictions - odd number address,44.987705,-93.244669,3,University,Marcy Holmes,4,Howe,3
-93.309504,45.020931,2686,271118393638,4/17/2018 8:34,3611 QUEEN AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.020931,-93.309504,4,Camden,Cleveland,1,Howe,3
-93.280898,44.968927,2687,271118394043,4/17/2018 8:35,1369 SPRUCE PLACE,478.1000(c),Snow emergency parking restrictions - odd number address,44.968927,-93.280898,7,Central,Loring Park,3,Howe,3
-93.280826,44.96944,2688,271118391333,4/17/2018 8:35,1313 SPRUCE PLACE,478.1000(c),Snow emergency parking restrictions - odd number address,44.96944,-93.280826,7,Central,Loring Park,3,Howe,3
-93.309436,45.020929,2689,271118393639,4/17/2018 8:35,3613 QUEEN AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.020929,-93.309436,4,Camden,Cleveland,1,Howe,3
-93.289891,44.892396,2690,271118335468,4/17/2018 8:36,729 61ST ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.892396,-93.289891,11,Southwest,Windom,5,Howe,3
-93.25364,44.944808,2691,271118393600,4/17/2018 8:36,3159 15TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.944808,-93.25364,9,Powderhorn,Powderhorn Park,6,Howe,3
-93.296992,44.944999,2692,271118390188,4/17/2018 8:36,3211 GIRARD AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.944999,-93.296992,10,Calhoun Isle,CARAG,5,Howe,3
-93.280846,44.96953,2693,271118391334,4/17/2018 8:36,1309 SPRUCE PLACE,478.1000(c),Snow emergency parking restrictions - odd number address,44.96953,-93.280846,7,Central,Loring Park,3,Howe,3
-93.2467,44.985081,2694,271118391593,4/17/2018 8:36,409 6TH AVE SE,478.1000(c),Snow emergency parking restrictions - odd number address,44.985081,-93.2467,3,University,Marcy Holmes,4,Howe,3
-93.290861,44.986992,2695,271118393029,4/17/2018 8:36,829 ALDRICH AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,44.986992,-93.290861,5,Near North,Sumner - Glenwood,1,Howe,3
-93.309374,45.020985,2696,271118393640,4/17/2018 8:36,3615 QUEEN AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.020985,-93.309374,4,Camden,Cleveland,1,Howe,3
