"ID";"snow_emergency_name";"service_date";"address";"latitude";"longitude";"day_id";"ward";"neighborhood";"community";"tow_district"
2523;"Xerxes";"2018-02-25 00:00:00";"503 22nd ave ne,Minneapolis,MN";45.01;-93.26;3;1;"Holland";"Northeast";2
2524;"Xerxes";"2018-02-25 00:00:00";"2327 quincy st ne,Minneapolis,MN";45.012;-93.251;3;1;"Holland";"Northeast";2
2525;"Xerxes";"2018-02-25 00:00:00";"2327 quincy st ne,Minneapolis,MN";45.012;-93.251;3;1;"Holland";"Northeast";2
2526;"Xerxes";"2018-02-25 00:00:00";"311 3rd ave ne,Minneapolis,MN";44.991;-93.258;3;3;"St. Anthony West";"Northeast";2
2527;"Xerxes";"2018-02-25 00:00:00";"317 3rd ave ne,Minneapolis,MN";44.992;-93.257;3;3;"St. Anthony West";"Northeast";2
2528;"Xerxes";"2018-02-25 00:00:00";"211 3rd ave ne ,Minneapolis,MN";44.99;-93.259;3;3;"St. Anthony West";"Northeast";2
2529;"Xerxes";"2018-02-25 00:00:00";"213 3rd ave ne,Minneapolis,MN";44.991;-93.259;3;3;"St. Anthony West";"Northeast";2
2530;"Xerxes";"2018-02-25 00:00:00";"315 4th ave ne,Minneapolis,MN";44.993;-93.259;3;3;"St. Anthony West";"Northeast";2
2531;"Xerxes";"2018-02-25 00:00:00";"143 5th ave ne,Minneapolis,MN";44.993;-93.263;3;3;"St. Anthony West";"Northeast";2
2532;"Xerxes";"2018-02-25 00:00:00";"2221 3rd st n,Minneapolis,MN";45.011;-93.264;3;3;"Bottineau";"Northeast";2
2533;"Xerxes";"2018-02-25 00:00:00";"515 3rd ave ne,Minneapolis,MN";44.992;-93.255;3;3;"St. Anthony East";"Northeast";2
2534;"Xerxes";"2018-02-25 00:00:00";"149 5th st ne,Minneapolis,MN";44.991;-93.255;3;3;"Nicollet Island - East Bank";"University";2
2535;"Xerxes";"2018-02-25 00:00:00";"835 summer st ne,Minneapolis,MN";44.997;-93.25;3;3;"St. Anthony East";"Northeast";2
2536;"Xerxes";"2018-02-25 00:00:00";"307 7th ave ne,Minneapolis,MN";44.996;-93.261;3;3;"St. Anthony West";"Northeast";2
2537;"Xerxes";"2018-02-25 00:00:00";"729 summer st ne,Minneapolis,MN";44.997;-93.252;3;3;"St. Anthony East";"Northeast";2
2538;"Xerxes";"2018-02-25 00:00:00";"653 summer st ne,Minneapolis,MN";44.997;-93.255;3;3;"St. Anthony East";"Northeast";2
2539;"Xerxes";"2018-02-25 00:00:00";"315 4th st ne,Minneapolis,MN";44.992;-93.257;3;3;"St. Anthony West";"Northeast";2
2540;"Xerxes";"2018-02-25 00:00:00";"115 5th st ne,Minneapolis,MN";44.991;-93.254;3;3;"Nicollet Island - East Bank";"University";2
2541;"Xerxes";"2018-02-25 00:00:00";"115 10th ave ne,Minneapolis,MN";44.997;-93.267;3;3;"St. Anthony West";"Northeast";2
2542;"Xerxes";"2018-02-25 00:00:00";"415 9th ave ne,Minneapolis,MN";44.998;-93.261;3;3;"St. Anthony West";"Northeast";2
2543;"Xerxes";"2018-02-25 00:00:00";"215 9th ave ne,Minneapolis,MN";44.997;-93.264;3;3;"St. Anthony West";"Northeast";2
2544;"Xerxes";"2018-02-25 00:00:00";"727 6th st ne,Minneapolis,MN";44.998;-93.258;3;3;"St. Anthony West";"Northeast";2
2545;"Xerxes";"2018-02-25 00:00:00";"1515 Main st ne,Minneapolis,MN";45.004;-93.267;3;3;"Sheridan";"Northeast";2
2546;"Xerxes";"2018-02-25 00:00:00";"111 10th ave ne,Minneapolis,MN";44.997;-93.267;3;3;"St. Anthony West";"Northeast";2
2547;"Xerxes";"2018-02-25 00:00:00";"1423 main st ne,Minneapolis,MN";45.003;-93.267;3;3;"Sheridan";"Northeast";2
2548;"Xerxes";"2018-02-25 00:00:00";"121 14th ave ne,Minneapolis,MN";45.001;-93.27;3;3;"Sheridan";"Northeast";2
2549;"Xerxes";"2018-02-25 00:00:00";"145 14th ave ne,Minneapolis,MN";45.002;-93.268;3;3;"Sheridan";"Northeast";2
2550;"Xerxes";"2018-02-25 00:00:00";"199 10th ave ne,Minneapolis,MN";44.998;-93.265;3;3;"St. Anthony West";"Northeast";2
2551;"Xerxes";"2018-02-25 00:00:00";"315 15th ave ne,Minneapolis,MN";45.003;-93.264;2;3;"Sheridan";"Northeast";2
2552;"Xerxes";"2018-02-25 00:00:00";"1713 Grand st ne,Minneapolis,MN";45.006;-93.27;2;3;"Sheridan";"Northeast";2
2553;"Xerxes";"2018-02-25 00:00:00";"29 16th ave ne,Minneapolis,MN";45.004;-93.271;2;3;"Sheridan";"Northeast";2
2554;"Xerxes";"2018-02-25 00:00:00";"525 15th ave ne,Minneapolis,MN";45.003;-93.26;2;3;"Sheridan";"Northeast";2
2555;"Xerxes";"2018-02-25 00:00:00";"343 14th ave ne,Minneapolis,MN";45.002;-93.262;2;3;"Sheridan";"Northeast";2
2556;"Xerxes";"2018-02-25 00:00:00";"1321 Jefferson st ne,Minneapolis,MN";45.002;-93.255;2;1;"Logan Park";"Northeast";2
2557;"Xerxes";"2018-02-25 00:00:00";"1711 grand st ne,Minneapolis,MN";45.006;-93.27;2;3;"Sheridan";"Northeast";2
2558;"Xerxes";"2018-02-25 00:00:00";"315 15th ave ne,Minneapolis,MN";45.003;-93.264;2;3;"Sheridan";"Northeast";2
2559;"Xerxes";"2018-02-25 00:00:00";"651 adams st ne,Minneapolis,MN";44.997;-93.256;2;3;"St. Anthony East";"Northeast";2
2560;"Xerxes";"2018-02-25 00:00:00";"1709 grand st ne,Minneapolis,MN";45.005;-93.27;2;3;"Sheridan";"Northeast";2
2561;"Xerxes";"2018-02-23 00:00:00";"3425 2ND ST N,Minneapolis,MN";45.018;-93.281;1;4;"McKinley";"Camden";1
2562;"Xerxes";"2018-02-23 00:00:00";"3320 2ND ST N,Minneapolis,MN";45.016;-93.28;1;4;"McKinley";"Camden";1
2563;"Xerxes";"2018-02-23 00:00:00";"3350 2ND ST N,Minneapolis,MN";45.016;-93.28;1;4;"McKinley";"Camden";1
2564;"Xerxes";"2018-02-23 00:00:00";"2401 2ND ST N,Minneapolis,MN";45.004;-93.28;1;5;"Hawthorne";"Near North";1
2565;"Xerxes";"2018-02-23 00:00:00";"2400 2nd st n,Minneapolis,MN";45.004;-93.279;1;5;"Hawthorne";"Near North";1
2566;"Xerxes";"2018-02-23 00:00:00";"3310 2ND ST N,Minneapolis,MN";45.016;-93.28;1;4;"McKinley";"Camden";1
2567;"Xerxes";"2018-02-23 00:00:00";"3330 2ND ST N,Minneapolis,MN";45.016;-93.28;1;4;"McKinley";"Camden";1
2568;"Xerxes";"2018-02-23 00:00:00";"3300 2ND ST N,Minneapolis,MN";45.015;-93.281;1;4;"McKinley";"Camden";1
2569;"Xerxes";"2018-02-23 00:00:00";"801 2ND ST N,Minneapolis,MN";44.989;-93.277;1;3;"North Loop";"Central";1
2570;"Xerxes";"2018-02-23 00:00:00";"850 2ND ST N ,Minneapolis,MN";44.991;-93.279;1;3;"North Loop";"Central";1
2571;"Xerxes";"2018-02-23 00:00:00";"671 2ND ST N,Minneapolis,MN";44.988;-93.276;1;3;"North Loop";"Central";1
2572;"Xerxes";"2018-02-23 00:00:00";"847 2 st n ,Minneapolis,MN";44.99;-93.278;1;3;"North Loop";"Central";1
2573;"Xerxes";"2018-02-23 00:00:00";"551 2ND ST N ,Minneapolis,MN";44.988;-93.274;1;3;"North Loop";"Central";1
2574;"Xerxes";"2018-02-23 00:00:00";"500 2nd n,Minneapolis,MN";44.987;-93.273;1;3;"North Loop";"Central";1
2575;"Xerxes";"2018-02-23 00:00:00";"801 2 st n,Minneapolis,MN";44.989;-93.277;1;3;"North Loop";"Central";1
2576;"Xerxes";"2018-02-23 00:00:00";"801 2 st n,Minneapolis,MN";44.989;-93.277;1;3;"North Loop";"Central";1
2577;"Xerxes";"2018-02-23 00:00:00";"2800 DUPONT AVE ,Minneapolis,MN";45.009;-93.293;1;5;"Hawthorne";"Near North";1
2578;"Xerxes";"2018-02-23 00:00:00";"520 2nd st n,Minneapolis,MN";44.987;-93.274;1;3;"North Loop";"Central";1
2579;"Xerxes";"2018-02-23 00:00:00";"580 2 st n,Minneapolis,MN";44.988;-93.274;1;3;"North Loop";"Central";1
2580;"Xerxes";"2018-02-23 00:00:00";"701 2ND ST N ,Minneapolis,MN";44.988;-93.276;1;3;"North Loop";"Central";1
2581;"Xerxes";"2018-02-23 00:00:00";"410 2ND ST N ,Minneapolis,MN";44.987;-93.273;1;3;"North Loop";"Central";1
2582;"Xerxes";"2018-02-23 00:00:00";"3231 lyndale Ave n,Minneapolis,MN";45.014;-93.288;1;4;"McKinley";"Camden";1
2583;"Xerxes";"2018-02-24 00:00:00";"1208 Fremont ave n ,Minneapolis,MN";44.991;-93.296;2;5;"Near - North";"Near North";1
2584;"Xerxes";"2018-02-24 00:00:00";"1519 EMERSON AVE N ,Minneapolis,MN";44.995;-93.294;1;5;"Near - North";"Near North";1
2585;"Xerxes";"2018-02-24 00:00:00";"765 Van White Memorial Blvd,Minneapolis,MN";44.986;-93.293;1;5;"Sumner - Glenwood";"Near North";1
2586;"Xerxes";"2018-02-24 00:00:00";"1615 EMERSON AVE N ,Minneapolis,MN";44.996;-93.294;1;5;"Near - North";"Near North";1
2587;"Xerxes";"2018-02-24 00:00:00";"1008 Irving Ave N,Minneapolis,MN";44.988;-93.299;2;5;"Near - North";"Near North";1
2588;"Xerxes";"2018-02-24 00:00:00";"3714 6th st n,Minneapolis,MN";45.023;-93.286;2;4;"McKinley";"Camden";1
2589;"Xerxes";"2018-02-24 00:00:00";"2232 EMERSON AVE N ,Minneapolis,MN";45.002;-93.294;1;5;"Jordan";"Near North";1
2590;"Xerxes";"2018-02-24 00:00:00";"706 Fremont ave n ,Minneapolis,MN";44.991;-93.296;2;5;"Near - North";"Near North";1
2591;"Xerxes";"2018-02-24 00:00:00";"2232 EMERSON AVE N ,Minneapolis,MN";45.002;-93.294;1;5;"Jordan";"Near North";1
2592;"Xerxes";"2018-02-24 00:00:00";"1502 IRVING AVE N,Minneapolis,MN";44.994;-93.299;2;5;"Near - North";"Near North";1
2593;"Xerxes";"2018-02-24 00:00:00";"1210 Fremont ave n ,Minneapolis,MN";44.991;-93.296;2;5;"Near - North";"Near North";1
2594;"Xerxes";"2018-02-24 00:00:00";"1034 Irving Ave N,Minneapolis,MN";44.989;-93.3;2;5;"Near - North";"Near North";1
2595;"Xerxes";"2018-02-24 00:00:00";"2702 Aldrich ave n,Minneapolis,MN";45.008;-93.289;2;5;"Hawthorne";"Near North";1
2596;"Xerxes";"2018-02-24 00:00:00";"765 Van White Memorial Blvd,Minneapolis,MN";44.986;-93.293;1;5;"Sumner - Glenwood";"Near North";1
2597;"Xerxes";"2018-02-24 00:00:00";"2918 Aldrich ave n,Minneapolis,MN";45.01;-93.289;2;5;"Hawthorne";"Near North";1
2598;"Xerxes";"2018-02-24 00:00:00";"2406 EMERSON AVE ,Minneapolis,MN";45.004;-93.294;1;5;"Hawthorne";"Near North";1
2599;"Xerxes";"2018-02-24 00:00:00";"2406 Emerson Ave N,Minneapolis,MN";45.004;-93.294;1;5;"Hawthorne";"Near North";1
2600;"Xerxes";"2018-02-24 00:00:00";"1202 Fremont ave n ,Minneapolis,MN";44.991;-93.296;2;5;"Near - North";"Near North";1
2601;"Xerxes";"2018-02-24 00:00:00";"1220 Irving Ave N,Minneapolis,MN";44.991;-93.299;2;5;"Near - North";"Near North";1
2602;"Xerxes";"2018-02-24 00:00:00";"1214 Fremont ave n ,Minneapolis,MN";44.991;-93.296;2;5;"Near - North";"Near North";1
2603;"Xerxes";"2018-02-24 00:00:00";"2726 EMERSON AVE N ,Minneapolis,MN";45.009;-93.294;1;5;"Hawthorne";"Near North";1
2604;"Xerxes";"2018-02-24 00:00:00";"2512 EMERSON AVE N ,Minneapolis,MN";45.005;-93.294;1;5;"Jordan";"Near North";1
2605;"Xerxes";"2018-02-24 00:00:00";"1314 Irving Ave N,Minneapolis,MN";44.992;-93.299;2;5;"Near - North";"Near North";1
2606;"Xerxes";"2018-02-24 00:00:00";"3214 EMERSON AVE N ,Minneapolis,MN";45.014;-93.294;1;4;"Folwell";"Camden";1
2607;"Xerxes";"2018-02-24 00:00:00";"3214 Emerson ave n ,Minneapolis,MN";45.014;-93.294;1;4;"Folwell";"Camden";1
2608;"Xerxes";"2018-02-24 00:00:00";"1418 MORGAN AVE N,Minneapolis,MN";44.994;-93.304;2;5;"Willard - Hay";"Near North";1
2609;"Xerxes";"2018-02-24 00:00:00";"1202 James ave n ,Minneapolis,MN";44.99;-93.3;2;5;"Near - North";"Near North";1
2610;"Xerxes";"2018-02-24 00:00:00";"3326 Bryant ave n,Minneapolis,MN";45.016;-93.29;2;4;"McKinley";"Camden";1
2611;"Xerxes";"2018-02-24 00:00:00";"3246 Colfax ave n,Minneapolis,MN";45.015;-93.292;2;4;"McKinley";"Camden";1
2612;"Xerxes";"2018-02-24 00:00:00";"1426 logan ave n,Minneapolis,MN";44.994;-93.303;2;5;"Willard - Hay";"Near North";1
2613;"Xerxes";"2018-02-24 00:00:00";"3437 Emerson ave n ,Minneapolis,MN";45.018;-93.294;1;4;"Folwell";"Camden";1
2614;"Xerxes";"2018-02-24 00:00:00";"2526 6TH ST N,Minneapolis,MN";45.005;-93.286;2;5;"Hawthorne";"Near North";1
2615;"Xerxes";"2018-02-24 00:00:00";"3746 Aldrich Ave n,Minneapolis,MN";45.023;-93.289;2;4;"McKinley";"Camden";1
2616;"Xerxes";"2018-02-24 00:00:00";"3437 Fremont Ave N,Minneapolis,MN";45.018;-93.296;1;4;"Folwell";"Camden";1
2617;"Xerxes";"2018-02-24 00:00:00";"900 Logan ave n,Minneapolis,MN";44.987;-93.303;2;5;"Near - North";"Near North";1
2618;"Xerxes";"2018-02-24 00:00:00";"3850 FREMONT AVE N ,Minneapolis,MN";45.025;-93.295;1;4;"Webber - Camden";"Camden";1
2619;"Xerxes";"2018-02-24 00:00:00";"1236 MORGAN AVE N ,Minneapolis,MN";44.991;-93.304;2;5;"Near - North";"Near North";1
2620;"Xerxes";"2018-02-24 00:00:00";"1238 Morgan Ave NO,Minneapolis,MN";44.991;-93.304;2;5;"Near - North";"Near North";1
2621;"Xerxes";"2018-02-24 00:00:00";"1318 James ave n ,Minneapolis,MN";44.992;-93.3;2;5;"Near - North";"Near North";1
2622;"Xerxes";"2018-02-24 00:00:00";"1316 James ave n ,Minneapolis,MN";44.992;-93.3;2;5;"Near - North";"Near North";1
2623;"Xerxes";"2018-02-24 00:00:00";"4134 Bryant Ave n,Minneapolis,MN";45.03;-93.29;2;4;"Webber - Camden";"Camden";1
2624;"Xerxes";"2018-02-24 00:00:00";"4023 FREMONT AVE N,Minneapolis,MN";45.028;-93.296;1;4;"Webber - Camden";"Camden";1
2625;"Xerxes";"2018-02-24 00:00:00";"1308 QUEEN AVE N,Minneapolis,MN";44.992;-93.31;2;5;"Willard - Hay";"Near North";1
2626;"Xerxes";"2018-02-24 00:00:00";"816 Sheridan Ave N,Minneapolis,MN";44.987;-93.312;2;5;"Willard - Hay";"Near North";1
2627;"Xerxes";"2018-02-24 00:00:00";"3522 Bryant ave n,Minneapolis,MN";45.019;-93.29;2;4;"McKinley";"Camden";1
2628;"Xerxes";"2018-02-24 00:00:00";"3214 EMERSON AVE N ,Minneapolis,MN";45.014;-93.294;1;4;"Folwell";"Camden";1
2629;"Xerxes";"2018-02-24 00:00:00";"3542 DuPont ave n ,Minneapolis,MN";45.02;-93.293;2;4;"McKinley";"Camden";1
2630;"Xerxes";"2018-02-24 00:00:00";"4204 FREMONT AVE N ,Minneapolis,MN";45.032;-93.296;1;4;"Webber - Camden";"Camden";1
2631;"Xerxes";"2018-02-24 00:00:00";"4204 FREMONT AVE N ,Minneapolis,MN";45.032;-93.296;1;4;"Webber - Camden";"Camden";1
2632;"Xerxes";"2018-02-24 00:00:00";"3502 Humboldt ave n,Minneapolis,MN";45.019;-93.298;2;4;"Folwell";"Camden";1
2633;"Xerxes";"2018-02-24 00:00:00";"3450 Emerson ave n,Minneapolis,MN";45.018;-93.294;2;4;"Folwell";"Camden";1
2634;"Xerxes";"2018-02-24 00:00:00";"627 1ST ST N ,Minneapolis,MN";44.989;-93.274;1;3;"North Loop";"Central";1
2635;"Xerxes";"2018-02-24 00:00:00";"701 1TH ST N ,Minneapolis,MN";44.99;-93.276;1;3;"North Loop";"Central";1
2636;"Xerxes";"2018-02-24 00:00:00";"612 1ST ST N ,Minneapolis,MN";44.989;-93.274;1;3;"North Loop";"Central";1
2637;"Xerxes";"2018-02-24 00:00:00";"711 1ST ST N,Minneapolis,MN";44.989;-93.275;1;3;"North Loop";"Central";1
2638;"Xerxes";"2018-02-24 00:00:00";"1712 Lyn Cur Ave N,Minneapolis,MN";44.997;-93.285;2;5;"Near - North";"Near North";1
2639;"Xerxes";"2018-02-24 00:00:00";"1700 lyn curve n,Minneapolis,MN";44.996;-93.285;2;5;"Near - North";"Near North";1
2640;"Xerxes";"2018-02-24 00:00:00";"500 LYN PARK CIRCLE N,Minneapolis,MN";44.997;-93.286;2;5;"Near - North";"Near North";1
2641;"Xerxes";"2018-02-24 00:00:00";"1700 lyn park ave n,Minneapolis,MN";44.996;-93.286;2;5;"Near - North";"Near North";1
2642;"Xerxes";"2018-02-24 00:00:00";"722 Aldrich Ave N,Minneapolis,MN";44.986;-93.29;2;5;"Sumner - Glenwood";"Near North";1
2643;"Xerxes";"2018-02-24 00:00:00";"736 ALDRICH AVE N ,Minneapolis,MN";44.986;-93.291;2;5;"Sumner - Glenwood";"Near North";1
2644;"Xerxes";"2018-02-24 00:00:00";"1700 Bryant ,Minneapolis,MN";44.996;-93.291;2;5;"Near - North";"Near North";1
2645;"Xerxes";"2018-02-24 00:00:00";"828 Aldrich Ave N,Minneapolis,MN";44.987;-93.291;2;5;"Sumner - Glenwood";"Near North";1
2646;"Xerxes";"2018-02-24 00:00:00";"724 aldrich ave n,Minneapolis,MN";44.986;-93.29;2;5;"Sumner - Glenwood";"Near North";1
2647;"Xerxes";"2018-02-24 00:00:00";"1000 aldrich ave n,Minneapolis,MN";44.988;-93.291;2;5;"Sumner - Glenwood";"Near North";1
2648;"Xerxes";"2018-02-24 00:00:00";"930 ALDRICH AVE N,Minneapolis,MN";44.988;-93.291;2;5;"Sumner - Glenwood";"Near North";1
2649;"Xerxes";"2018-02-24 00:00:00";"1038 Aldrich Ave N,Minneapolis,MN";44.988;-93.291;2;5;"Sumner - Glenwood";"Near North";1
2650;"Xerxes";"2018-02-24 00:00:00";"1042 ALDRICH AVE N ,Minneapolis,MN";44.988;-93.291;2;5;"Sumner - Glenwood";"Near North";1
2651;"Xerxes";"2018-02-24 00:00:00";"826 aldrich ave n,Minneapolis,MN";44.987;-93.291;2;5;"Sumner - Glenwood";"Near North";1
2652;"Xerxes";"2018-02-24 00:00:00";"1034 Aldrich Ave N,Minneapolis,MN";44.988;-93.291;2;5;"Sumner - Glenwood";"Near North";1
2653;"Xerxes";"2018-02-24 00:00:00";"1046 aldrich ave n,Minneapolis,MN";44.988;-93.291;2;5;"Sumner - Glenwood";"Near North";1
2654;"Xerxes";"2018-02-24 00:00:00";"626 Bryant Ave N,Minneapolis,MN";44.985;-93.291;2;5;"Sumner - Glenwood";"Near North";1
2655;"Xerxes";"2018-02-24 00:00:00";"624 BRYANT AVE N,Minneapolis,MN";44.985;-93.291;2;5;"Sumner - Glenwood";"Near North";1
2656;"Xerxes";"2018-02-24 00:00:00";"1810 Bryant Ave N,Minneapolis,MN";44.998;-93.291;2;5;"Near - North";"Near North";1
2657;"Xerxes";"2018-02-24 00:00:00";"1818 Bryant ave n,Minneapolis,MN";44.998;-93.291;2;5;"Near - North";"Near North";1
2658;"Xerxes";"2018-02-24 00:00:00";"3446 4th st n,Minneapolis,MN";45.018;-93.285;2;4;"McKinley";"Camden";1
2659;"Xerxes";"2018-02-24 00:00:00";"1028 aldrich ave n,Minneapolis,MN";44.988;-93.291;2;5;"Sumner - Glenwood";"Near North";1
2660;"Xerxes";"2018-02-24 00:00:00";"1820 Bryant ave n,Minneapolis,MN";44.998;-93.291;2;5;"Near - North";"Near North";1
2661;"Xerxes";"2018-02-24 00:00:00";"1818 DUPONT AVE N,Minneapolis,MN";44.998;-93.292;2;5;"Near - North";"Near North";1
2662;"Xerxes";"2018-02-24 00:00:00";"1826 dupont ave n,Minneapolis,MN";44.998;-93.292;2;5;"Near - North";"Near North";1
2663;"Xerxes";"2018-02-24 00:00:00";"1730 Dupont Ave N,Minneapolis,MN";44.997;-93.293;2;5;"Near - North";"Near North";1
2664;"Xerxes";"2018-02-24 00:00:00";"2424 3rd st n,Minneapolis,MN";44.994;-93.282;2;5;"Near - North";"Near North";1
2665;"Xerxes";"2018-02-24 00:00:00";"1522 Dupont Ave N,Minneapolis,MN";44.995;-93.292;2;5;"Near - North";"Near North";1
2666;"Xerxes";"2018-02-24 00:00:00";"1716 DuPont ave n,Minneapolis,MN";44.997;-93.293;2;5;"Near - North";"Near North";1
2667;"Xerxes";"2018-02-24 00:00:00";"2102 4th st n,Minneapolis,MN";45.0;-93.285;2;5;"Hawthorne";"Near North";1
2668;"Xerxes";"2018-02-24 00:00:00";"1712 DuPont ave n,Minneapolis,MN";44.997;-93.293;2;5;"Near - North";"Near North";1
2669;"Xerxes";"2018-02-24 00:00:00";"1524 dupont ave n,Minneapolis,MN";44.995;-93.293;2;5;"Near - North";"Near North";1
2670;"Xerxes";"2018-02-24 00:00:00";"1710 dupont ave n,Minneapolis,MN";44.997;-93.293;2;5;"Near - North";"Near North";1
2671;"Xerxes";"2018-02-24 00:00:00";"2120 4th st n,Minneapolis,MN";45.0;-93.285;2;5;"Hawthorne";"Near North";1
2672;"Xerxes";"2018-02-24 00:00:00";"1130 Humbolt Ave n,Minneapolis,MN";44.99;-93.298;2;5;"Near - North";"Near North";1
2673;"Xerxes";"2018-02-24 00:00:00";"708 Humboldt ave n ,Minneapolis,MN";44.986;-93.297;2;5;"Near - North";"Near North";1
2674;"Xerxes";"2018-02-24 00:00:00";"2220 4th st n,Minneapolis,MN";45.002;-93.285;2;5;"Hawthorne";"Near North";1
2675;"Xerxes";"2018-02-24 00:00:00";"1120 Humboldt ave n ,Minneapolis,MN";44.99;-93.298;2;5;"Near - North";"Near North";1
2676;"Xerxes";"2018-02-24 00:00:00";"1118 Humboldt Ave N,Minneapolis,MN";44.99;-93.298;2;5;"Near - North";"Near North";1
2677;"Xerxes";"2018-02-24 00:00:00";"2226 4th st n,Minneapolis,MN";45.002;-93.285;2;5;"Hawthorne";"Near North";1
2678;"Xerxes";"2018-02-24 00:00:00";"1114 Humbolt Ave N,Minneapolis,MN";44.989;-93.298;2;5;"Near - North";"Near North";1
2679;"Xerxes";"2018-02-24 00:00:00";"1318 Girard ave n ,Minneapolis,MN";44.993;-93.297;2;5;"Near - North";"Near North";1
2680;"Xerxes";"2018-02-24 00:00:00";"1422 Girard ave n ,Minneapolis,MN";44.994;-93.297;2;5;"Near - North";"Near North";1
2681;"Xerxes";"2018-02-24 00:00:00";"4643 LYNDALE AVE N ,Minneapolis,MN";45.04;-93.288;1;4;"Lind - Bohanon";"Camden";1
2682;"Xerxes";"2018-02-24 00:00:00";"1416 GIRARD AVE N,Minneapolis,MN";44.994;-93.297;2;5;"Near - North";"Near North";1
2683;"Xerxes";"2018-02-24 00:00:00";"1418 Girard Ave N,Minneapolis,MN";44.994;-93.297;2;5;"Near - North";"Near North";1
2684;"Xerxes";"2018-02-24 00:00:00";"2310 4th st n,Minneapolis,MN";45.003;-93.285;2;5;"Hawthorne";"Near North";1
2685;"Xerxes";"2018-02-24 00:00:00";"2914 4th st n,Minneapolis,MN";45.01;-93.285;2;5;"Hawthorne";"Near North";1
2686;"Xerxes";"2018-02-24 00:00:00";"2510 4th st n,Minneapolis,MN";45.005;-93.285;2;5;"Hawthorne";"Near North";1
2687;"Xerxes";"2018-02-24 00:00:00";"3823 LYNDALE AVE N ,Minneapolis,MN";45.025;-93.288;1;4;"Webber - Camden";"Camden";1
2688;"Xerxes";"2018-02-24 00:00:00";"675 2ND ST N ,Minneapolis,MN";44.988;-93.276;1;3;"North Loop";"Central";1
2689;"Xerxes";"2018-02-24 00:00:00";"4224 Lyndale Ave N,Minneapolis,MN";45.032;-93.288;1;4;"Webber - Camden";"Camden";1
2690;"Xerxes";"2018-02-24 00:00:00";"1120 Fremont ave n ,Minneapolis,MN";44.991;-93.296;2;5;"Near - North";"Near North";1
2691;"Xerxes";"2018-02-24 00:00:00";"1602 GIRARD AVE N,Minneapolis,MN";44.995;-93.297;2;5;"Near - North";"Near North";1
2692;"Xerxes";"2018-02-24 00:00:00";"1118 Fremont ave n ,Minneapolis,MN";44.991;-93.296;2;5;"Near - North";"Near North";1
2693;"Xerxes";"2018-02-24 00:00:00";"3208 4th st n,Minneapolis,MN";45.013;-93.285;2;4;"McKinley";"Camden";1
2694;"Xerxes";"2018-02-24 00:00:00";"1906 Irving Ave N,Minneapolis,MN";44.999;-93.299;2;5;"Near - North";"Near North";1
2695;"Xerxes";"2018-02-24 00:00:00";"3208 4th st n,Minneapolis,MN";45.013;-93.285;2;4;"McKinley";"Camden";1
2696;"Xerxes";"2018-02-24 00:00:00";"1319 EMERSON AVE N ,Minneapolis,MN";44.992;-93.294;1;5;"Near - North";"Near North";1
2697;"Xerxes";"2018-02-24 00:00:00";"1317 EMERSON AVE N ,Minneapolis,MN";44.993;-93.294;1;5;"Near - North";"Near North";1
2698;"Xerxes";"2018-02-24 00:00:00";"1424 Irving Ave N,Minneapolis,MN";44.994;-93.299;2;5;"Near - North";"Near North";1
2699;"Xerxes";"2018-02-24 00:00:00";"1902 IRVING AVE N,Minneapolis,MN";44.999;-93.299;2;5;"Near - North";"Near North";1
2700;"Xerxes";"2018-02-24 00:00:00";"1206 Fremont ave n ,Minneapolis,MN";44.991;-93.296;2;5;"Near - North";"Near North";1
2701;"Xerxes";"2018-02-24 00:00:00";"3106 4th st n,Minneapolis,MN";45.012;-93.285;2;5;"Hawthorne";"Near North";1
2702;"Xerxes";"2018-02-25 00:00:00";"3215 ALDRICH AVE N,Minneapolis,MN";45.014;-93.29;3;4;"McKinley";"Camden";1
2703;"Xerxes";"2018-02-25 00:00:00";"4005 queen Ave n,Minneapolis,MN";45.028;-93.31;3;4;"Victory";"Camden";1
2704;"Xerxes";"2018-02-25 00:00:00";"1315 Irving ave n ,Minneapolis,MN";44.992;-93.299;3;5;"Near - North";"Near North";1
2705;"Xerxes";"2018-02-25 00:00:00";"1321 sheridan ave n,Minneapolis,MN";44.992;-93.312;3;5;"Willard - Hay";"Near North";1
2706;"Xerxes";"2018-02-25 00:00:00";"1347 sheridan ave n,Minneapolis,MN";44.993;-93.312;3;5;"Willard - Hay";"Near North";1
2707;"Xerxes";"2018-02-25 00:00:00";"1907 Morgan Ave N,Minneapolis,MN";44.999;-93.305;3;5;"Willard - Hay";"Near North";1
2708;"Xerxes";"2018-02-25 00:00:00";"1913 Morgan ave n ,Minneapolis,MN";44.999;-93.305;3;5;"Willard - Hay";"Near North";1
2709;"Xerxes";"2018-02-25 00:00:00";"3901 queen Ave n,Minneapolis,MN";45.026;-93.31;3;4;"Victory";"Camden";1
2710;"Xerxes";"2018-02-25 00:00:00";"3647 Bryant ave n,Minneapolis,MN";45.022;-93.291;3;4;"McKinley";"Camden";1
2711;"Xerxes";"2018-02-25 00:00:00";"4123 ALDRICH AVE N,Minneapolis,MN";45.03;-93.29;3;4;"Webber - Camden";"Camden";1
2712;"Xerxes";"2018-02-25 00:00:00";"3615 Aldrich ave n,Minneapolis,MN";45.021;-93.29;3;4;"McKinley";"Camden";1
